# UTIAS Multi-Robot Cooperative Localization and Mapping Dataset
# produced by Keith Leung (keith.leung@robotics.utias.utoronto.ca) 2009
# Odometry Data Fomat:
# Time [s]    forward velocity [m/s]    angular velocity[rad/s]
1248294062.549 	  0.083 	 -0.379
1248294062.580 	  0.082 	 -0.376
1248294062.610 	  0.081 	 -0.366
1248294062.671 	  0.080 	 -0.354
1248294062.701 	  0.080 	 -0.342
1248294062.722 	  0.079 	 -0.340
1248294062.742 	  0.079 	 -0.332
1248294062.752 	  0.079 	 -0.330
1248294062.793 	  0.078 	 -0.311
1248294062.854 	  0.077 	 -0.294
1248294062.894 	  0.076 	 -0.278
1248294062.915 	  0.076 	 -0.273
1248294062.935 	  0.075 	 -0.251
1248294062.945 	  0.075 	 -0.246
1248294062.996 	  0.074 	 -0.227
1248294063.006 	  0.000 	  0.000
1248294063.016 	  0.074 	 -0.223
1248294063.037 	  0.073 	 -0.214
1248294063.067 	  0.073 	 -0.208
1248294063.098 	  0.072 	 -0.186
1248294063.108 	  0.072 	 -0.177
1248294063.149 	  0.071 	 -0.151
1248294063.169 	  0.071 	 -0.145
1248294063.189 	  0.070 	 -0.123
1248294063.200 	  0.070 	 -0.119
1248294063.250 	  0.070 	 -0.099
1248294063.261 	  0.069 	 -0.094
1248294063.301 	  0.069 	 -0.081
1248294063.311 	  0.069 	 -0.079
1248294063.352 	  0.069 	 -0.065
1248294063.403 	  0.068 	 -0.045
1248294063.413 	  0.068 	 -0.043
1248294063.433 	  0.068 	 -0.038
1248294063.464 	  0.068 	 -0.038
1248294063.484 	  0.068 	 -0.034
1248294063.504 	  0.068 	 -0.032
1248294063.545 	  0.067 	 -0.020
1248294063.596 	  0.067 	 -0.018
1248294063.606 	  0.067 	 -0.016
1248294063.657 	  0.067 	 -0.005
1248294063.667 	  0.067 	 -0.002
1248294063.698 	  0.067 	 -0.005
1248294063.708 	  0.067 	 -0.007
1248294063.738 	  0.067 	 -0.014
1248294063.759 	  0.067 	 -0.011
1248294063.809 	  0.067 	  0.007
1248294063.840 	  0.067 	  0.005
1248294063.850 	  0.067 	  0.002
1248294063.901 	  0.067 	 -0.007
1248294063.911 	  0.067 	 -0.007
1248294063.962 	  0.067 	  0.009
1248294063.972 	  0.067 	  0.011
1248294064.012 	  0.000 	  0.000
1248294064.023 	  0.067 	  0.009
1248294064.033 	  0.067 	  0.007
1248294064.063 	  0.067 	  0.005
1248294064.084 	  0.067 	  0.007
1248294064.114 	  0.067 	  0.011
1248294064.145 	  0.067 	  0.011
1248294064.185 	  0.067 	 -0.002
1248294064.206 	  0.067 	 -0.005
1248294064.257 	  0.067 	 -0.002
1248294064.307 	  0.067 	  0.000
1248294064.328 	  0.067 	 -0.000
1248294064.358 	  0.067 	 -0.005
1248294064.368 	  0.067 	 -0.005
1248294064.429 	  0.067 	  0.007
1248294064.439 	  0.067 	  0.009
1248294064.490 	  0.067 	  0.007
1248294064.541 	  0.067 	  0.002
1248294064.561 	  0.067 	  0.002
1248294064.602 	  0.067 	  0.011
1248294064.612 	  0.067 	  0.014
1248294064.663 	  0.067 	  0.011
1248294064.683 	  0.067 	  0.009
1248294064.714 	  0.067 	  0.011
1248294064.734 	  0.067 	  0.014
1248294064.795 	  0.067 	  0.009
1248294064.845 	  0.067 	 -0.005
1248294064.886 	  0.067 	  0.002
1248294064.916 	  0.067 	  0.005
1248294064.956 	  0.067 	 -0.002
1248294064.967 	  0.067 	 -0.005
1248294065.007 	  0.067 	 -0.014
1248294065.017 	  0.067 	 -0.014
1248294065.068 	  0.067 	 -0.007
1248294065.078 	  0.067 	 -0.007
1248294065.179 	  0.067 	 -0.023
1248294065.200 	  0.067 	 -0.020
1248294065.240 	  0.067 	 -0.011
1248294065.250 	  0.067 	 -0.011
1248294065.311 	  0.067 	 -0.020
1248294065.362 	  0.067 	 -0.011
1248294065.382 	  0.067 	 -0.009
1248294065.412 	  0.067 	 -0.005
1248294065.433 	  0.067 	 -0.007
1248294065.483 	  0.067 	 -0.018
1248294065.493 	  0.067 	 -0.018
1248294065.534 	  0.067 	 -0.007
1248294065.544 	  0.067 	 -0.005
1248294065.585 	  0.067 	 -0.007
1248294065.605 	  0.067 	 -0.009
1248294065.656 	  0.067 	 -0.007
1248294065.666 	  0.067 	 -0.005
1248294065.716 	  0.067 	  0.005
1248294065.727 	  0.067 	  0.005
1248294065.787 	  0.067 	 -0.000
1248294065.828 	  0.067 	  0.002
1248294065.868 	  0.067 	  0.005
1248294065.888 	  0.067 	  0.011
1248294065.919 	  0.067 	  0.011
1248294065.959 	  0.067 	  0.007
1248294065.980 	  0.067 	  0.009
1248294066.010 	  0.067 	  0.014
1248294066.030 	  0.067 	  0.016
1248294066.071 	  0.067 	  0.011
1248294066.081 	  0.067 	  0.011
1248294066.121 	  0.067 	  0.007
1248294066.152 	  0.067 	  0.007
1248294066.192 	  0.067 	  0.007
1248294066.203 	  0.067 	  0.007
1248294066.273 	  0.067 	  0.002
1248294066.284 	  0.067 	  0.000
1248294066.304 	  0.067 	 -0.002
1248294066.324 	  0.067 	 -0.002
1248294066.355 	  0.067 	 -0.005
1248294066.385 	  0.067 	 -0.007
1248294066.426 	  0.067 	 -0.009
1248294066.446 	  0.067 	 -0.007
1248294066.476 	  0.067 	  0.000
1248294066.507 	  0.067 	  0.000
1248294066.547 	  0.067 	 -0.005
1248294066.588 	  0.067 	 -0.002
1248294066.598 	  0.067 	 -0.000
1248294066.659 	  0.067 	  0.005
1248294066.699 	  0.067 	  0.005
1248294066.719 	  0.067 	  0.005
1248294066.760 	  0.067 	  0.007
1248294066.770 	  0.067 	  0.007
1248294066.821 	  0.067 	  0.011
1248294066.831 	  0.067 	  0.011
1248294066.861 	  0.067 	  0.016
1248294066.882 	  0.067 	  0.016
1248294066.922 	  0.067 	  0.011
1248294066.942 	  0.067 	  0.009
1248294066.993 	  0.067 	  0.007
1248294067.003 	  0.000 	  0.000
1248294067.013 	  0.000 	  0.000
1248294067.023 	  0.000 	  0.000
1248294067.034 	  0.000 	  0.000
1248294067.044 	  0.000 	  0.000
1248294067.054 	  0.000 	  0.000
1248294067.064 	  0.067 	  0.007
1248294067.095 	  0.067 	  0.005
1248294067.115 	  0.067 	  0.005
1248294067.165 	  0.067 	  0.005
1248294067.176 	  0.067 	  0.005
1248294067.226 	  0.067 	  0.005
1248294067.247 	  0.067 	  0.005
1248294067.287 	  0.067 	  0.005
1248294067.348 	  0.067 	  0.007
1248294067.368 	  0.067 	  0.007
1248294067.388 	  0.067 	  0.011
1248294067.398 	  0.067 	  0.011
1248294067.439 	  0.067 	  0.016
1248294067.449 	  0.067 	  0.016
1248294067.490 	  0.067 	  0.018
1248294067.500 	  0.067 	  0.018
1248294067.551 	  0.067 	  0.014
1248294067.571 	  0.067 	  0.011
1248294067.602 	  0.067 	  0.011
1248294067.622 	  0.067 	  0.011
1248294067.672 	  0.067 	  0.016
1248294067.733 	  0.067 	  0.007
1248294067.754 	  0.067 	  0.005
1248294067.794 	  0.067 	  0.005
1248294067.804 	  0.067 	  0.005
1248294067.835 	  0.067 	  0.007
1248294067.865 	  0.067 	  0.005
1248294067.895 	  0.067 	 -0.002
1248294067.916 	  0.067 	 -0.002
1248294067.946 	  0.067 	 -0.002
1248294067.977 	  0.067 	 -0.002
1248294068.007 	  0.052 	  0.000
1248294068.038 	  0.052 	  0.000
1248294068.068 	  0.051 	  0.000
1248294068.078 	  0.051 	  0.000
1248294068.139 	  0.051 	  0.000
1248294068.149 	  0.051 	  0.000
1248294068.189 	  0.051 	  0.000
1248294068.200 	  0.051 	  0.000
1248294068.260 	  0.051 	  0.000
1248294068.271 	  0.051 	  0.000
1248294068.311 	  0.051 	  0.000
1248294068.342 	  0.051 	  0.000
1248294068.392 	  0.050 	  0.000
1248294068.433 	  0.050 	  0.000
1248294068.453 	  0.050 	  0.000
1248294068.503 	  0.050 	  0.000
1248294068.514 	  0.050 	  0.000
1248294068.554 	  0.050 	  0.000
1248294068.585 	  0.050 	  0.000
1248294068.605 	  0.050 	  0.000
1248294068.635 	  0.050 	  0.000
1248294068.666 	  0.050 	  0.000
1248294068.706 	  0.050 	  0.000
1248294068.736 	  0.049 	  0.000
1248294068.757 	  0.049 	  0.000
1248294068.797 	  0.049 	  0.000
1248294068.808 	  0.049 	  0.000
1248294068.858 	  0.049 	  0.000
1248294068.879 	  0.049 	  0.000
1248294068.909 	  0.049 	  0.000
1248294068.919 	  0.049 	  0.000
1248294068.980 	  0.049 	  0.000
1248294068.990 	  0.049 	  0.000
1248294069.010 	  0.000 	  0.000
1248294069.021 	  0.049 	  0.000
1248294069.051 	  0.048 	  0.000
1248294069.102 	  0.048 	  0.000
1248294069.112 	  0.048 	  0.000
1248294069.152 	  0.048 	  0.000
1248294069.183 	  0.048 	  0.000
1248294069.213 	  0.048 	  0.000
1248294069.233 	  0.048 	  0.000
1248294069.264 	  0.048 	  0.000
1248294069.294 	  0.048 	  0.000
1248294069.335 	  0.048 	  0.000
1248294069.345 	  0.048 	  0.000
1248294069.395 	  0.047 	  0.000
1248294069.416 	  0.047 	  0.000
1248294069.456 	  0.047 	  0.000
1248294069.466 	  0.047 	  0.000
1248294069.507 	  0.047 	  0.000
1248294069.547 	  0.047 	  0.000
1248294069.578 	  0.047 	  0.000
1248294069.608 	  0.047 	  0.000
1248294069.639 	  0.047 	  0.000
1248294069.649 	  0.047 	  0.000
1248294069.699 	  0.047 	  0.000
1248294069.720 	  0.047 	  0.000
1248294069.770 	  0.046 	  0.000
1248294069.780 	  0.046 	  0.000
1248294069.811 	  0.046 	  0.000
1248294069.831 	  0.046 	  0.000
1248294069.862 	  0.046 	  0.000
1248294069.882 	  0.046 	  0.000
1248294069.912 	  0.046 	  0.000
1248294069.933 	  0.046 	  0.000
1248294069.963 	  0.046 	  0.000
1248294069.973 	  0.046 	  0.000
1248294070.004 	  0.000 	  0.000
1248294070.014 	  0.000 	  0.000
1248294070.024 	  0.000 	  0.000
1248294070.034 	  0.046 	  0.000
1248294070.054 	  0.046 	  0.000
1248294070.085 	  0.046 	  0.000
1248294070.095 	  0.046 	  0.000
1248294070.136 	  0.045 	  0.000
1248294070.156 	  0.045 	  0.000
1248294070.196 	  0.045 	  0.000
1248294070.217 	  0.045 	  0.000
1248294070.257 	  0.045 	  0.000
1248294070.278 	  0.045 	  0.000
1248294070.308 	  0.045 	  0.000
1248294070.318 	  0.045 	  0.000
1248294070.369 	  0.045 	  0.000
1248294070.389 	  0.045 	  0.000
1248294070.440 	  0.045 	  0.000
1248294070.500 	  0.045 	  0.000
1248294070.521 	  0.045 	  0.000
1248294070.541 	  0.045 	  0.000
1248294070.561 	  0.045 	  0.000
1248294070.602 	  0.045 	  0.000
1248294070.632 	  0.045 	  0.000
1248294070.662 	  0.045 	  0.000
1248294070.683 	  0.045 	  0.000
1248294070.723 	  0.045 	  0.000
1248294070.744 	  0.045 	  0.000
1248294070.794 	  0.045 	  0.000
1248294070.824 	  0.045 	  0.000
1248294070.845 	  0.045 	  0.000
1248294070.865 	  0.045 	  0.000
1248294070.916 	  0.044 	  0.000
1248294070.926 	  0.044 	  0.000
1248294070.966 	  0.044 	  0.000
1248294070.987 	  0.044 	  0.000
1248294071.007 	  0.000 	  0.000
1248294071.017 	  0.000 	  0.000
1248294071.027 	  0.000 	  0.000
1248294071.037 	  0.044 	  0.000
1248294071.088 	  0.044 	  0.000
1248294071.098 	  0.044 	  0.000
1248294071.139 	  0.044 	  0.000
1248294071.149 	  0.044 	  0.000
1248294071.251 	  0.044 	  0.000
1248294071.272 	  0.044 	  0.000
1248294071.312 	  0.044 	  0.000
1248294071.322 	  0.044 	  0.000
1248294071.373 	  0.044 	  0.000
1248294071.394 	  0.044 	  0.000
1248294071.434 	  0.044 	  0.000
1248294071.455 	  0.044 	  0.000
1248294071.495 	  0.044 	  0.000
1248294071.506 	  0.044 	  0.000
1248294071.556 	  0.044 	  0.000
1248294071.577 	  0.044 	  0.000
1248294071.617 	  0.044 	  0.000
1248294071.638 	  0.044 	  0.000
1248294071.678 	  0.044 	  0.000
1248294071.688 	  0.044 	  0.000
1248294071.729 	  0.043 	  0.000
1248294071.770 	  0.043 	  0.000
1248294071.780 	  0.043 	  0.000
1248294071.810 	  0.043 	  0.000
1248294071.821 	  0.043 	  0.000
1248294071.841 	  0.043 	  0.000
1248294071.861 	  0.043 	  0.000
1248294071.902 	  0.043 	  0.000
1248294071.912 	  0.043 	  0.000
1248294071.963 	  0.043 	  0.000
1248294071.983 	  0.043 	  0.000
1248294072.014 	  0.043 	  0.000
1248294072.045 	  0.043 	  0.000
1248294072.095 	  0.043 	  0.000
1248294072.136 	  0.043 	  0.000
1248294072.166 	  0.043 	  0.000
1248294072.207 	  0.042 	  0.000
1248294072.217 	  0.042 	  0.000
1248294072.268 	  0.042 	  0.000
1248294072.278 	  0.042 	  0.000
1248294072.329 	  0.042 	  0.000
1248294072.389 	  0.042 	  0.000
1248294072.440 	  0.042 	  0.000
1248294072.471 	  0.042 	  0.000
1248294072.491 	  0.042 	  0.000
1248294072.521 	  0.042 	  0.000
1248294072.562 	  0.042 	  0.000
1248294072.582 	  0.042 	  0.000
1248294072.623 	  0.042 	  0.000
1248294072.643 	  0.042 	  0.000
1248294072.674 	  0.042 	  0.000
1248294072.714 	  0.041 	  0.000
1248294072.735 	  0.041 	  0.000
1248294072.755 	  0.041 	  0.000
1248294072.816 	  0.041 	  0.000
1248294072.826 	  0.041 	  0.000
1248294072.857 	  0.041 	  0.000
1248294072.897 	  0.041 	  0.000
1248294072.917 	  0.041 	  0.000
1248294072.938 	  0.041 	  0.000
1248294072.978 	  0.041 	  0.000
1248294072.989 	  0.041 	  0.000
1248294073.009 	  0.000 	  0.000
1248294073.020 	  0.000 	  0.000
1248294073.030 	  0.041 	  0.000
1248294073.050 	  0.041 	  0.000
1248294073.081 	  0.041 	  0.000
1248294073.101 	  0.041 	  0.000
1248294073.132 	  0.041 	  0.000
1248294073.172 	  0.041 	  0.000
1248294073.194 	  0.041 	  0.000
1248294073.234 	  0.041 	  0.000
1248294073.265 	  0.041 	  0.000
1248294073.295 	  0.041 	  0.000
1248294073.335 	  0.041 	  0.000
1248294073.346 	  0.041 	  0.000
1248294073.386 	  0.041 	  0.000
1248294073.396 	  0.041 	  0.000
1248294073.447 	  0.041 	  0.000
1248294073.457 	  0.041 	  0.000
1248294073.498 	  0.041 	  0.000
1248294073.528 	  0.041 	  0.000
1248294073.559 	  0.041 	  0.000
1248294073.589 	  0.040 	  0.000
1248294073.619 	  0.040 	  0.000
1248294073.630 	  0.040 	  0.000
1248294073.680 	  0.040 	  0.000
1248294073.711 	  0.040 	  0.000
1248294073.751 	  0.040 	  0.000
1248294073.802 	  0.040 	  0.000
1248294073.862 	  0.040 	  0.000
1248294073.873 	  0.040 	  0.000
1248294073.914 	  0.040 	  0.000
1248294073.934 	  0.040 	  0.000
1248294073.975 	  0.040 	  0.000
1248294073.995 	  0.040 	  0.000
1248294074.006 	  0.000 	  0.000
1248294074.016 	  0.000 	  0.000
1248294074.026 	  0.040 	  0.000
1248294074.056 	  0.040 	  0.000
1248294074.087 	  0.040 	  0.000
1248294074.097 	  0.040 	  0.000
1248294074.138 	  0.039 	  0.000
1248294074.158 	  0.039 	  0.000
1248294074.198 	  0.039 	  0.000
1248294074.239 	  0.039 	  0.000
1248294074.279 	  0.039 	  0.000
1248294074.330 	  0.039 	  0.000
1248294074.380 	  0.039 	  0.000
1248294074.401 	  0.039 	  0.000
1248294074.461 	  0.039 	  0.000
1248294074.512 	  0.039 	  0.000
1248294074.532 	  0.039 	  0.000
1248294074.573 	  0.039 	  0.000
1248294074.624 	  0.039 	  0.000
1248294074.655 	  0.039 	  0.000
1248294074.685 	  0.038 	  0.000
1248294074.706 	  0.038 	  0.000
1248294074.756 	  0.038 	  0.000
1248294074.807 	  0.047 	 -0.181
1248294074.827 	  0.047 	 -0.181
1248294074.858 	  0.047 	 -0.181
1248294074.888 	  0.047 	 -0.181
1248294074.918 	  0.047 	 -0.181
1248294074.929 	  0.047 	 -0.181
1248294074.979 	  0.047 	 -0.180
1248294074.989 	  0.047 	 -0.180
1248294075.010 	  0.000 	  0.000
1248294075.020 	  0.000 	  0.000
1248294075.030 	  0.000 	  0.000
1248294075.040 	  0.000 	  0.000
1248294075.050 	  0.046 	 -0.177
1248294075.101 	  0.046 	 -0.175
1248294075.121 	  0.046 	 -0.175
1248294075.162 	  0.046 	 -0.174
1248294075.182 	  0.046 	 -0.173
1248294075.213 	  0.046 	 -0.172
1248294075.223 	  0.046 	 -0.172
1248294075.273 	  0.046 	 -0.170
1248294075.283 	  0.046 	 -0.169
1248294075.334 	  0.046 	 -0.168
1248294075.344 	  0.046 	 -0.168
1248294075.395 	  0.045 	 -0.166
1248294075.445 	  0.045 	 -0.164
1248294075.486 	  0.044 	 -0.161
1248294075.496 	  0.044 	 -0.160
1248294075.537 	  0.044 	 -0.160
1248294075.567 	  0.044 	 -0.159
1248294075.587 	  0.044 	 -0.158
1248294075.597 	  0.044 	 -0.158
1248294075.628 	  0.044 	 -0.156
1248294075.648 	  0.044 	 -0.156
1248294075.679 	  0.044 	 -0.155
1248294075.689 	  0.044 	 -0.155
1248294075.739 	  0.044 	 -0.154
1248294075.750 	  0.044 	 -0.154
1248294075.780 	  0.044 	 -0.153
1248294075.800 	  0.044 	 -0.152
1248294075.831 	  0.044 	 -0.151
1248294075.851 	  0.044 	 -0.150
1248294075.892 	  0.044 	 -0.149
1248294075.912 	  0.044 	 -0.149
1248294075.953 	  0.043 	 -0.148
1248294075.994 	  0.043 	 -0.147
1248294076.004 	  0.000 	  0.000
1248294076.014 	  0.043 	 -0.147
1248294076.045 	  0.043 	 -0.147
1248294076.065 	  0.043 	 -0.147
1248294076.095 	  0.042 	 -0.143
1248294076.105 	  0.042 	 -0.142
1248294076.146 	  0.042 	 -0.142
1248294076.156 	  0.042 	 -0.142
1248294076.197 	  0.042 	 -0.141
1248294076.207 	  0.042 	 -0.141
1248294076.247 	  0.042 	 -0.140
1248294076.298 	  0.042 	 -0.139
1248294076.318 	  0.042 	 -0.139
1248294076.349 	  0.042 	 -0.152
1248294076.379 	  0.042 	 -0.152
1248294076.399 	  0.036 	  0.000
1248294076.409 	  0.036 	  0.000
1248294076.460 	  0.036 	  0.000
1248294076.470 	  0.036 	  0.000
1248294076.511 	  0.036 	  0.000
1248294076.521 	  0.036 	  0.000
1248294076.551 	  0.036 	  0.000
1248294076.592 	  0.036 	  0.000
1248294076.622 	  0.036 	  0.000
1248294076.663 	  0.036 	  0.000
1248294076.673 	  0.036 	  0.000
1248294076.723 	  0.035 	  0.000
1248294076.764 	  0.035 	  0.000
1248294076.784 	  0.035 	  0.000
1248294076.825 	  0.035 	  0.000
1248294076.865 	  0.035 	  0.000
1248294076.895 	  0.035 	  0.000
1248294076.916 	  0.035 	  0.000
1248294076.936 	  0.035 	  0.000
1248294076.966 	  0.035 	  0.000
1248294076.977 	  0.035 	  0.000
1248294077.007 	  0.000 	  0.000
1248294077.017 	  0.035 	  0.000
1248294077.028 	  0.035 	  0.000
1248294077.068 	  0.035 	  0.000
1248294077.088 	  0.035 	  0.000
1248294077.119 	  0.035 	  0.000
1248294077.170 	  0.035 	  0.000
1248294077.180 	  0.035 	  0.000
1248294077.220 	  0.034 	  0.000
1248294077.271 	  0.034 	  0.000
1248294077.321 	  0.034 	  0.000
1248294077.342 	  0.034 	  0.000
1248294077.362 	  0.034 	  0.000
1248294077.372 	  0.034 	  0.000
1248294077.413 	  0.034 	  0.000
1248294077.423 	  0.034 	  0.000
1248294077.463 	  0.034 	  0.000
1248294077.514 	  0.034 	  0.000
1248294077.524 	  0.034 	  0.000
1248294077.565 	  0.034 	  0.000
1248294077.585 	  0.034 	  0.000
1248294077.615 	  0.034 	  0.000
1248294077.666 	  0.034 	  0.000
1248294077.706 	  0.034 	  0.000
1248294077.737 	  0.034 	  0.000
1248294077.757 	  0.034 	  0.000
1248294077.787 	  0.033 	  0.000
1248294077.828 	  0.033 	  0.000
1248294077.868 	  0.033 	  0.000
1248294077.919 	  0.033 	  0.000
1248294077.939 	  0.033 	  0.000
1248294077.960 	  0.033 	  0.000
1248294077.990 	  0.033 	  0.000
1248294078.010 	  0.000 	  0.000
1248294078.021 	  0.033 	  0.000
1248294078.041 	  0.033 	  0.000
1248294078.061 	  0.033 	  0.000
1248294078.081 	  0.033 	  0.000
1248294078.112 	  0.033 	  0.000
1248294078.132 	  0.033 	  0.000
1248294078.173 	  0.033 	  0.000
1248294078.183 	  0.033 	  0.000
1248294078.223 	  0.033 	  0.000
1248294078.244 	  0.033 	  0.000
1248294078.264 	  0.033 	  0.000
1248294078.274 	  0.033 	  0.000
1248294078.315 	  0.033 	  0.000
1248294078.335 	  0.033 	  0.000
1248294078.365 	  0.032 	  0.000
1248294078.376 	  0.032 	  0.000
1248294078.416 	  0.032 	  0.000
1248294078.426 	  0.032 	  0.000
1248294078.467 	  0.032 	  0.000
1248294078.477 	  0.032 	  0.000
1248294078.518 	  0.032 	  0.000
1248294078.528 	  0.032 	  0.000
1248294078.568 	  0.032 	  0.000
1248294078.589 	  0.032 	  0.000
1248294078.620 	  0.032 	  0.000
1248294078.660 	  0.032 	  0.000
1248294078.670 	  0.032 	  0.000
1248294078.711 	  0.032 	  0.000
1248294078.721 	  0.032 	  0.000
1248294078.762 	  0.032 	  0.000
1248294078.772 	  0.032 	  0.000
1248294078.812 	  0.032 	  0.000
1248294078.822 	  0.032 	  0.000
1248294078.873 	  0.032 	  0.000
1248294078.883 	  0.032 	  0.000
1248294078.924 	  0.032 	  0.000
1248294078.934 	  0.031 	  0.000
1248294078.964 	  0.031 	  0.000
1248294078.975 	  0.031 	  0.000
1248294079.005 	  0.000 	  0.000
1248294079.015 	  0.000 	  0.000
1248294079.025 	  0.031 	  0.000
1248294079.066 	  0.067 	  0.000
1248294079.076 	  0.067 	  0.000
1248294079.117 	  0.067 	  0.000
1248294079.127 	  0.067 	  0.000
1248294079.177 	  0.067 	  0.000
1248294079.208 	  0.067 	  0.000
1248294079.248 	  0.067 	  0.000
1248294079.269 	  0.067 	  0.000
1248294079.279 	  0.067 	  0.000
1248294079.319 	  0.067 	  0.000
1248294079.330 	  0.067 	  0.000
1248294079.360 	  0.067 	  0.000
1248294079.380 	  0.067 	  0.000
1248294079.421 	  0.067 	  0.000
1248294079.441 	  0.067 	  0.000
1248294079.471 	  0.067 	  0.000
1248294079.482 	  0.067 	  0.000
1248294079.522 	  0.067 	  0.000
1248294079.573 	  0.067 	  0.000
1248294079.583 	  0.067 	  0.000
1248294079.634 	  0.067 	  0.000
1248294079.664 	  0.067 	  0.000
1248294079.674 	  0.067 	  0.000
1248294079.725 	  0.067 	  0.000
1248294079.765 	  0.067 	  0.000
1248294079.775 	  0.067 	  0.000
1248294079.826 	  0.067 	  0.000
1248294079.846 	  0.067 	  0.000
1248294079.877 	  0.067 	  0.000
1248294079.917 	  0.067 	  0.000
1248294079.928 	  0.067 	  0.000
1248294079.968 	  0.067 	  0.000
1248294079.989 	  0.067 	  0.000
1248294080.009 	  0.000 	  0.000
1248294080.019 	  0.067 	  0.000
1248294080.029 	  0.067 	  0.000
1248294080.070 	  0.067 	  0.000
1248294080.120 	  0.067 	  0.000
1248294080.141 	  0.067 	  0.000
1248294080.161 	  0.067 	  0.000
1248294080.171 	  0.067 	  0.000
1248294080.202 	  0.067 	  0.000
1248294080.222 	  0.067 	  0.000
1248294080.252 	  0.067 	  0.000
1248294080.263 	  0.067 	  0.000
1248294080.303 	  0.067 	  0.000
1248294080.334 	  0.067 	  0.000
1248294080.354 	  0.067 	  0.000
1248294080.364 	  0.067 	  0.000
1248294080.405 	  0.067 	  0.000
1248294080.415 	  0.067 	  0.000
1248294080.466 	  0.067 	  0.000
